F57 | -79.742400 | 19.384300
P7 | -140.445000 | 1580.661500
F58 | 11.474300 | 91.216700
P8 | 6.714400 | 147.159400
P9 | -37.636500 | 44.350900
P10 | 273.833300 | 311.469800
P11 | 109.821900 | 164.011400
P12 | -81.884200 | 191.706100
F59 | -150.089900 | 161.564200
P13 | -48.964300 | 32.919900
F60 | -194.803800 | 44.713900
P14 | 18.735400 | 67.699700
F61 | -53.711700 | 141.092100
F62 | -84.842400 | 31.130700
F63 | -123.431300 | 38.588900
F64 | -85.942400 | 37.488900
P15 | -168.002700 | 186.738100
F65 | -115.379300 | 29.436900
P16 | -221.185800 | 53.183100
F66 | -129.495000 | 14.115700
P17 | -143.212600 | 77.973200
F67 | -199.573200 | 70.078200
P18 | -175.557600 | 32.345000
P19 | -213.810900 | 38.253300
P20 | -128.914900 | 84.896000
P21 | -174.398000 | 45.483100
P22 | -63.577100 | 110.820900
P23 | -305.007800 | 241.430700
F68 | -441.842600 | 242.269400
P24 | -319.847200 | 14.839400
F69 | -276.908500 | 164.934100
P25 | -320.270800 | 0.423600
F70 | -453.607500 | 176.699000
P26 | -274.234300 | 46.036500
P27 | -144.133600 | 130.100700
P28 | -262.416300 | 118.282700
F71 | -310.403400 | 143.204100
P29 | -337.602100 | 75.185800
P30 | -258.591400 | 79.010700
F72 | -264.375100 | 46.028300
P31 | -285.411700 | 26.820300
F73 | -290.833700 | 26.458600
P32 | -365.840800 | 80.429100
F74 | -208.837000 | 81.996700
P33 | -429.738600 | 63.897800
F75 | -284.775600 | 75.938600
F76 | -447.817100 | 163.041500
F77 | -438.144200 | 9.672900
F78 | -304.584900 | 133.559300
P34 | -385.576300 | 44.162300
F79 | -341.872400 | 37.287500
P35 | -483.764900 | 98.188600
F80 | -432.315200 | 90.442800
P36 | -517.952600 | 34.187700
F81 | -500.070200 | 67.755000
P37 | -502.818300 | 15.134300
F82 | -403.649800 | 96.420400
P38 | -530.147600 | 27.329300
F83 | -466.145100 | 62.495300
P39 | -448.151800 | 81.995800
F84 | -377.500900 | 88.644200
P40 | -585.091800 | 136.940000
F85 | -361.218800 | 16.282100
P41 | -251.263300 | 333.828500
P42 | -561.410400 | 310.147100
F86 | -431.392200 | 70.173400
P43 | -473.906400 | 87.504000
F87 | -553.496700 | 122.104500
P44 | -490.596400 | 16.690000
P45 | -592.946100 | 102.349700
P46 | -474.842700 | 118.103400
F88 | -420.361300 | 133.135400
P47 | -647.985000 | 173.142300
F89 | -482.458900 | 62.097600
P48 | -643.048700 | 4.936300
F90 | -531.126700 | 48.667800
P49 | -427.187000 | 215.861700
F91 | -689.759300 | 158.632600
P50 | -447.976000 | 20.789000
F92 | -490.713300 | 199.046000
P51 | -587.545900 | 139.569900
F93 | -525.724200 | 35.010900
P52 | -501.334500 | 86.211400
F94 | -451.003000 | 74.721200
P53 | -586.821600 | 85.487100
F95 | -476.077600 | 25.074600
P54 | -632.845600 | 46.024000
F96 | -632.850000 | 156.772400
F97 | -630.893700 | 1.956300
P55 | -301.458500 | 331.387100
F98 | -555.008900 | 75.884800
P56 | -367.253800 | 65.795300
P57 | -388.002500 | 20.748700
P58 | -475.194100 | 87.191600
P59 | -476.478800 | 1.284700
P60 | -189.253200 | 287.225600
P61 | -226.811000 | 37.557800
P62 | -287.732300 | 60.921300
F99 | -438.204900 | 116.804000
P63 | -362.689200 | 74.956900
P64 | -435.533800 | 72.844600
P65 | -180.250300 | 255.283500
F100 | 14.337600 | 452.542500
P66 | -168.686400 | 11.563900
P67 | -193.345500 | 24.659100
P68 | -152.924000 | 40.421500
F101 | 37.532400 | 23.194800
P69 | -276.120800 | 123.196800
F102 | -146.866300 | 184.398700
P70 | -288.046800 | 11.926000
P71 | -330.722700 | 42.675900
P72 | -495.448000 | 164.725300
P73 | -424.250700 | 71.197300
P74 | -515.420400 | 91.169700
P75 | -521.749000 | 6.328600
F103 | -577.108000 | 430.241700
P76 | -437.963500 | 83.785500
P77 | -406.136800 | 31.826700
F104 | -167.065700 | 410.042300
P78 | -535.436700 | 129.299900
P79 | -545.101700 | 9.665000
F105 | -512.578500 | 345.512800
F106 | -501.578200 | 11.000300
P80 | -465.865900 | 79.235800
P81 | -153.973300 | 311.892600
F107 | -122.536100 | 379.042100
P82 | -363.344200 | 209.370900
F108 | -208.687000 | 86.150900
P83 | -517.636000 | 154.291800
P84 | -363.092800 | 154.543200
F109 | -220.267400 | 11.580400
P85 | -409.422900 | 46.330100
F110 | -289.896800 | 69.629400
P86 | -608.839900 | 199.417000
P87 | -520.914100 | 87.925800
P88 | -529.155400 | 8.241300
F111 | -504.137600 | 214.240800
P89 | -323.415300 | 205.740100
F112 | -325.824400 | 178.313200
P90 | -551.100400 | 227.685100
P91 | -580.428500 | 29.328100
P92 | -533.765300 | 46.663200
P93 | -624.534000 | 90.768700
P94 | -633.172000 | 8.638000
P95 | -690.615500 | 57.443500
P96 | -672.226900 | 18.388600
F113 | -2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
P97 | -655.231100 | 16.995800
P98 | -597.013100 | 58.218000
F114 | -416.161900 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
P99 | -644.386200 | 47.373100
P100 | -703.100500 | 58.714300
P101 | -745.780800 | 42.680300
F115 | -566.299700 | 150.137800
P102 | -625.063800 | 120.717000
F116 | -556.555800 | 9.743900
P103 | -767.882700 | 142.818900
F117 | -673.017100 | 116.461300
P104 | -698.292900 | 69.589800
P105 | -662.198100 | 36.094800
P106 | -773.224300 | 111.026200
P107 | -687.907600 | 85.316700
P108 | -689.734900 | 1.827300
P109 | -726.442600 | 36.707700
P110 | -737.746500 | 11.303900
P111 | -734.809000 | 2.937500
P112 | -742.857300 | 8.048300
P113 | -724.412000 | 18.445300
F118 | -465.784200 | 207.232900
P114 | -738.781600 | 14.369600
P115 | -726.345700 | 12.435900
P116 | -668.313000 | 58.032700
F119 | -546.411000 | 80.626800
P117 | -695.514900 | 27.201900
F120 | -579.003300 | 32.592300
P118 | -641.401200 | 54.113700
F121 | -542.787600 | 36.215700
P119 | -602.885800 | 38.515400
F122 | -541.549100 | 1.238500
P120 | -648.260200 | 45.374400
F123 | -646.058900 | 104.509800
P121 | -540.595700 | 107.664500
F124 | -615.153100 | 30.905800
P122 | -589.139400 | 48.543700
P123 | -572.586100 | 16.553300
F125 | -639.759600 | 24.606500
P124 | -673.015200 | 100.429100
F126 | -757.273700 | 117.514100
P125 | -596.723900 | 76.291300
F127 | -554.922100 | 202.351600
P126 | -699.698100 | 102.974200
F128 | -551.938800 | 2.983300
P127 | -613.159600 | 86.538500
F129 | -512.954700 | 38.984100
P128 | -625.363700 | 12.204100
P129 | -623.620600 | 1.743100
F130 | -538.686900 | 25.732200
F131 | -597.061300 | 58.374400
F132 | -584.289900 | 12.771400
P130 | -588.083600 | 35.537000
F133 | -498.746900 | 85.543000
P131 | -598.119900 | 10.036300
F134 | -547.345000 | 48.598100
P132 | -570.214400 | 27.905500
F135 | -561.883600 | 14.538600
P133 | -618.956500 | 48.742100
F136 | -642.115500 | 80.231900
P134 | -456.183600 | 162.772900
F137 | -497.168600 | 144.946900
P135 | -550.739500 | 94.555900
F138 | -561.441200 | 64.272600
P136 | -597.381400 | 46.641900
F139 | -622.469700 | 61.028500
P137 | -510.605500 | 86.775900
P138 | -585.889000 | 75.283500
F140 | -549.201000 | 73.268700
P139 | -585.204200 | 0.684800
F141 | -535.511900 | 13.689100
P140 | -588.122700 | 2.918500
F142 | -547.684400 | 12.172500
P141 | -612.522500 | 24.399800
P142 | -610.653000 | 1.869500
P143 | -608.284400 | 2.368600
P144 | -497.945400 | 110.339000
P145 | -568.301700 | 70.356300
P146 | -548.825400 | 19.476300
P147 | -448.630800 | 100.194600
P148 | -455.773500 | 7.142700
P149 | -462.124000 | 6.350500
P150 | -423.847200 | 38.276800
F143 | -156.742500 | 390.941900
P151 | -395.498200 | 28.349000
P152 | -405.117000 | 9.618800
P153 | -198.487600 | 206.629400
P154 | -236.381100 | 37.893500
P155 | -183.742100 | 52.639000
F144 | -139.494600 | 17.247900
P156 | -133.496300 | 50.245800
F145 | 109.344400 | 248.839000
P157 | 12.295000 | 145.791300
F146 | 34.992700 | 74.351700
P158 | -52.254300 | 64.549300
F147 | 93.116900 | 58.124200
P159 | 22.019800 | 74.274100
P160 | -56.855300 | 78.875100
F148 | 60.599100 | 32.517800
P161 | -12.838000 | 44.017300
F149 | -47.786200 | 108.385300
P162 | 21.014700 | 33.852700
F150 | 71.607600 | 119.393800
P163 | -34.777500 | 55.792200
F151 | -5.309800 | 76.917400
P164 | -60.342400 | 25.564900
F152 | -92.471300 | 87.161500
P165 | -11.170100 | 49.172300
F153 | -89.293600 | 3.177700
P166 | -83.696600 | 72.526500
F154 | -56.308600 | 32.985000
F155 | -2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
P167 | -106.961800 | 23.265200
F156 | -119.101200 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
P168 | -109.948800 | 2.987000
F157 | -55.263800 | 63.837400
P169 | -139.145100 | 29.196300
F158 | -45.993800 | 9.270000
P170 | -412.965500 | 273.820400
P171 | -407.061600 | 5.903900
F159 | -337.343800 | 291.350000
P172 | -391.908600 | 15.153000
F160 | -247.570600 | 89.773200
P173 | -367.796100 | 24.112500
F161 | -276.385400 | 28.814800
P174 | -379.705600 | 11.909500
F162 | -162.367700 | 114.017700
P175 | -425.407000 | 45.701400
F163 | -208.796000 | 46.428300
P176 | -368.235500 | 57.171500
F164 | -110.104800 | 98.691200
P177 | -279.236100 | 88.999400
F165 | -182.998400 | 72.893600
P178 | -291.629600 | 12.393500
F166 | -105.994000 | 77.004400
P179 | -310.109200 | 18.479600
F167 | -218.089300 | 112.095300
P180 | -280.978700 | 29.130500
F168 | -189.427600 | 28.661700
P181 | -312.153100 | 31.174400
F169 | -305.119600 | 115.692000
P182 | -299.570100 | 12.583000
F170 | -235.056500 | 70.063100
P183 | -224.254200 | 75.315900
F171 | -263.149100 | 28.092600
P184 | -267.940300 | 43.686100
F172 | -199.655700 | 63.493400
P185 | -191.580200 | 76.360100
P186 | -215.717400 | 24.137200
F173 | -75.030500 | 124.625200
P187 | -118.821800 | 96.895600
F174 | -239.630300 | 164.599800
P188 | -37.893100 | 80.928700
F175 | -95.594500 | 144.035800
P189 | -72.464600 | 34.571500
P190 | -374.859400 | 302.394800
F176 | -317.668400 | 222.073900
P191 | -346.121100 | 28.738300
F177 | -299.802800 | 17.865600
P192 | -266.423800 | 79.697300
F178 | -227.272600 | 72.530200
P193 | -353.498800 | 87.075000
F179 | -346.726700 | 119.454100
P194 | -326.691100 | 26.807700
F180 | -327.641700 | 19.085000
P195 | -325.388200 | 1.302900
F181 | -282.974100 | 44.667600
P196 | -115.670100 | 209.718100
P197 | -173.367600 | 57.697500
P198 | -156.148400 | 17.219200
P199 | -307.878000 | 151.729600
F182 | -304.630500 | 21.656400
P200 | -288.735400 | 19.142600
P201 | -286.363300 | 2.372100
P202 | -283.857300 | 2.506000
F183 | -388.490900 | 83.860400
P203 | -172.305100 | 111.552200
P204 | -262.365300 | 90.060200
P205 | -262.693000 | 0.327700
P206 | -241.274700 | 21.418300
P207 | -243.239300 | 1.964600
F184 | -371.139800 | 17.351100
F185 | -171.136600 | 200.003200
F186 | -164.795500 | 6.341100
P208 | -73.424800 | 169.814500
P209 | -64.163400 | 9.261400
P210 | -98.526800 | 34.363400
P211 | -71.208900 | 27.317900
P212 | 13.203200 | 84.412100
F187 | 232.439500 | 397.235000
P213 | 35.098100 | 21.894900
P214 | -52.394400 | 87.492500
P215 | -64.654100 | 12.259700
F188 | 12.335200 | 220.104300
P216 | 71.485700 | 136.139800
F189 | 23.686600 | 11.351400
P217 | -54.823700 | 126.309400
F190 | 31.168000 | 7.481400
P218 | -70.939700 | 16.116000
F191 | 29.766700 | 1.401300
P219 | 55.920800 | 126.860500
F192 | 305.453900 | 275.687200
P220 | 13.694300 | 42.226500
F193 | 182.812800 | 122.641100
P221 | -44.710600 | 58.404900
F194 | 167.969300 | 14.843500
P222 | -113.317700 | 68.607100
F195 | -0.300600 | 168.269900
P223 | 43.279900 | 156.597600
F196 | 210.383800 | 210.684400
P224 | 37.750300 | 5.529600
F197 | -2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
F198 | 17.380000 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
P225 | -6.404500 | 44.154800
F199 | 127.990500 | 110.610500
P226 | -4.756500 | 1.648000
P227 | 103.606700 | 108.363200
F200 | 71.225400 | 56.765100
P228 | 91.873600 | 11.733100
F201 | 102.312000 | 31.086600
P229 | 80.519700 | 11.353900
F202 | 51.815300 | 50.496700
P230 | 107.427900 | 26.908200
F203 | 77.826700 | 26.011400
P231 | 90.985500 | 16.442400
F204 | 106.009900 | 28.183200
P232 | 127.480100 | 36.494600
P233 | 126.268300 | 1.211800
F205 | 157.257500 | 51.247600
P234 | 151.737000 | 25.468700
P235 | 102.806400 | 48.930600
P236 | 49.142500 | 53.663900
F206 | -116.716900 | 273.974400
P237 | -52.993600 | 102.136100
F207 | -99.654900 | 17.062000
P238 | -58.264100 | 5.270500
F208 | -42.702100 | 56.952800
P239 | -24.159500 | 34.104600
F209 | -52.684000 | 9.981900
P240 | -8.043200 | 16.116300
F210 | 63.100200 | 115.784200
P241 | 9.761300 | 17.804500
F211 | 56.998200 | 6.102000
F212 | -1714.837900 | 1771.836100
P242 | 68.309600 | 58.548300
F213 | 169.738500 | 1884.576400
P243 | 265.622800 | 197.313200
P244 | 352.928500 | 87.305700
P245 | 415.730600 | 62.802100
F214 | 523.901400 | 354.162900
P246 | 49.057600 | 366.673000
P247 | 8.204800 | 40.852800
P248 | 35.697500 | 27.492700
F215 | -6.991000 | 530.892400
P249 | 32.999200 | 2.698300
P250 | 126.038600 | 93.039400
F216 | 79.050800 | 86.041800
P251 | 93.470200 | 32.568400
P252 | 173.008700 | 79.538500
P253 | 25.247300 | 147.761400
P254 | 176.775700 | 151.528400
P255 | 54.708100 | 122.067600
P256 | 208.774000 | 154.065900
P257 | 259.928700 | 51.154700
F217 | 411.432800 | 332.382000
P258 | 97.170800 | 162.757900
P259 | 280.991100 | 183.820300
P260 | 107.050200 | 173.940900
F218 | 71.958400 | 339.474400
F219 | 75.766700 | 3.808300
P261 | 92.266400 | 14.783800
P262 | 84.455800 | 7.810600
P263 | 74.480300 | 9.975500
P264 | 90.119300 | 15.639000
P265 | 87.536800 | 2.582500
P266 | 106.401900 | 18.865100
P267 | 208.038200 | 101.636300
F220 | 131.577900 | 55.811200
P268 | 124.120500 | 83.917700
P269 | 260.878100 | 136.757600
F221 | 379.981200 | 248.403300
P270 | 219.979900 | 40.898200
F222 | 323.846700 | 56.134500
P271 | 106.148600 | 113.831300
P272 | 134.074700 | 27.926100
F223 | 147.060100 | 176.786600
P273 | 131.524800 | 2.549900
F224 | 237.260600 | 90.200500
P274 | 140.512000 | 8.987200
P275 | 208.867000 | 68.355000
F225 | 253.528800 | 16.268200
P276 | 125.435500 | 83.431500
P277 | 197.935300 | 72.499800
F226 | 357.277500 | 103.748700
P278 | 131.864200 | 66.071100
F227 | 211.382000 | 145.895500
P279 | 154.667900 | 22.803700
F228 | 226.455300 | 15.073300
P280 | 198.222800 | 43.554900
F229 | 334.394500 | 107.939200
P281 | 167.017600 | 31.205200
F230 | 294.131600 | 40.262900
P282 | 224.148300 | 57.130700
F231 | 268.859900 | 25.271700
P283 | 258.281500 | 34.133200
F232 | 254.609200 | 14.250700
P284 | 303.301200 | 45.019700
F233 | 410.198900 | 155.589700
P285 | 399.990400 | 96.689200
F234 | 431.042900 | 20.844000
P286 | 388.922300 | 11.068100
F235 | 341.701000 | 89.341900
P287 | 386.164200 | 2.758100
F236 | 427.451300 | 85.750300
P288 | 345.014100 | 41.150100
P289 | 272.617500 | 72.396600
F237 | 403.411900 | 24.039400
P290 | 243.403600 | 29.213900
F238 | 290.440100 | 112.971800
P291 | 244.902800 | 1.499200
F239 | 332.770900 | 42.330800
P292 | 246.736000 | 1.833200
F240 | 299.807300 | 32.963600
P293 | 311.175400 | 64.439400
P294 | 295.417300 | 15.758100
F241 | 316.356500 | 16.549200
P295 | 305.129100 | 9.711800
F242 | 249.167200 | 67.189300
P296 | 357.194100 | 52.065000
P297 | 363.577700 | 6.383600
F243 | 336.726200 | 87.559000
P298 | 344.691700 | 18.886000
P299 | 331.486000 | 13.205700
P300 | 378.505700 | 47.019700
P301 | 391.463500 | 12.957800
P302 | 323.903700 | 67.559800
P303 | 402.894900 | 78.991200
P304 | 213.008800 | 189.886100
P305 | 198.248700 | 14.760100
F244 | 219.473900 | 117.252300
P306 | 285.766100 | 87.517400
P307 | 417.113300 | 131.347200
P308 | 497.131100 | 80.017800
P309 | 191.323900 | 305.807200
P310 | 220.500400 | 29.176500
F245 | 203.548300 | 15.925600
P311 | 326.360100 | 105.859700
P312 | 393.301300 | 66.941200
P313 | 418.313100 | 25.011800
P314 | 428.667600 | 10.354500
F246 | 474.072400 | 270.524100
P315 | 440.267500 | 11.599900
P316 | 405.403800 | 34.863700
P317 | 337.122600 | 68.281200
P318 | 319.099600 | 18.023000
P319 | 283.587500 | 35.512100
P320 | 290.024700 | 6.437200
F247 | 447.023800 | 27.048600
P321 | 267.320600 | 22.704100
F248 | 557.356500 | 110.332700
P322 | 272.054300 | 4.733700
P323 | 373.416300 | 101.362000
P324 | 354.286100 | 19.130200
F249 | 252.966200 | 304.390300
F250 | 251.886300 | 1.079900
P325 | 258.548000 | 95.738100
P326 | 235.994500 | 22.553500
P327 | 234.305300 | 1.689200
P328 | 245.378900 | 11.073600
P329 | 351.381500 | 106.002600
P330 | 396.343300 | 44.961800
F251 | 509.585300 | 257.699000
P331 | 416.899700 | 20.556400
P332 | 341.655600 | 75.244100
P333 | 307.862000 | 33.793600
P334 | 315.049000 | 7.187000
P335 | 330.323000 | 15.274000
P336 | 333.793400 | 3.470400
P337 | 239.881500 | 93.911900
P338 | 251.092400 | 11.210900
P339 | 214.259300 | 36.833100
P340 | 219.838800 | 5.579500
F252 | 389.246000 | 120.339300
P341 | 222.126800 | 2.288000
F253 | 506.467600 | 117.221600
P342 | 196.771300 | 25.355500
F254 | 254.372800 | 252.094800
P343 | 214.245600 | 17.474300
F255 | 430.287400 | 175.914600
P344 | 211.469900 | 2.775700
P345 | 238.777100 | 27.307200
F256 | 246.433000 | 183.854400
P346 | 185.596000 | 53.181100
P347 | 214.790700 | 29.194700
P348 | 180.270400 | 34.520300
P349 | 192.440300 | 12.169900
F257 | 266.237500 | 19.804500
P350 | 224.827300 | 32.387000
F258 | 269.910500 | 3.673000
P351 | 290.414000 | 65.586700
F259 | 368.218600 | 98.308100
P352 | 237.245000 | 53.169000
P353 | 203.613700 | 33.631300
F260 | 209.329900 | 158.888700
P354 | 295.553600 | 91.939900
F261 | 261.563600 | 52.233700
P355 | 235.412800 | 60.140800
F262 | 287.008100 | 25.444500
P356 | 200.065100 | 35.347700
F263 | 229.344300 | 57.663800
P357 | 185.454900 | 14.610200
F264 | 174.031400 | 55.312900
P358 | 285.587300 | 100.132400
F265 | 302.832000 | 128.800600
P359 | 200.379200 | 85.208100
F266 | 270.007400 | 32.824600
P360 | 207.051500 | 6.672300
F267 | 210.363200 | 59.644200
P361 | 216.393500 | 9.342000
F268 | 192.487600 | 17.875600
P362 | 233.129900 | 16.736400
F269 | 370.591900 | 178.104300
P363 | 259.158300 | 26.028400
F270 | 389.200700 | 18.608800
P364 | 320.963200 | 61.804900
F271 | 420.773600 | 31.572900
P365 | 242.356400 | 78.606800
F272 | 284.636800 | 136.136800
P366 | 179.286900 | 63.069500
F273 | 169.059400 | 115.577400
P367 | 152.848000 | 26.438900
F274 | 277.824800 | 108.765400
P368 | 131.106700 | 21.741300
F275 | 219.045900 | 58.778900
P369 | 126.743000 | 4.363700
F276 | 321.709200 | 102.663300
P370 | 106.416400 | 20.326600
F277 | 152.374700 | 169.334500
P371 | 97.879700 | 8.536700
P372 | 113.065300 | 15.185600
F278 | 143.709900 | 8.664800
P373 | 138.909700 | 25.844400
F279 | 175.308900 | 31.599000
P374 | 146.550200 | 7.640500
F280 | 245.794600 | 70.485700
P375 | 169.673200 | 23.123000
F281 | 146.908600 | 98.886000
F282 | 129.375200 | 17.533400
F283 | 133.169400 | 3.794200
P376 | 109.654600 | 60.018600
F284 | 98.007700 | 35.161700
P377 | 65.873500 | 43.781100
F285 | 162.982000 | 64.974300
P378 | 39.300700 | 26.572800
F286 | 80.703500 | 82.278500
P379 | 44.036700 | 4.736000
F287 | 37.477100 | 43.226400
P380 | 51.839300 | 7.802600
F288 | 239.683100 | 202.206000
P381 | 80.347300 | 28.508000
F289 | 206.167500 | 33.515600
P382 | 184.187500 | 103.840200
F290 | 211.766300 | 5.598800
P383 | 162.533300 | 21.654200
F291 | 198.019100 | 13.747200
P384 | 129.265100 | 33.268200
F292 | 174.656900 | 23.362200
P385 | 122.621600 | 6.643500
F293 | 112.504000 | 62.152900
P386 | 140.903400 | 18.281800
F294 | 224.820300 | 112.316300
P387 | 214.024500 | 73.121100
P388 | 167.143900 | 46.880600
F295 | 29.742200 | 195.078100
P389 | 158.077800 | 9.066100
F296 | 130.733400 | 100.991200
P390 | 93.232900 | 64.844900
F297 | 111.905500 | 18.827900
P391 | 57.646500 | 35.586400
F298 | 5.830500 | 106.075000
P392 | 15.959200 | 41.687300
F299 | 2.963300 | 2.867200
P393 | -11.682700 | 27.641900
F300 | 16.129300 | 13.166000
F301 | -37.143100 | 53.272400
F302 | -21.274200 | 15.868900
F303 | 43.865700 | 65.139900
P394 | -5.480700 | 6.202000
F304 | 75.882300 | 32.016600
P395 | -27.078400 | 21.597700
F305 | 38.506400 | 37.375900
P396 | -5.896300 | 21.182100
P397 | 43.013900 | 48.910200
P398 | 46.445500 | 3.431600
F306 | 106.497000 | 67.990600
P399 | 54.591500 | 8.146000
P400 | -64.299200 | 118.890700
F307 | 22.310500 | 84.186500
P401 | -94.502600 | 30.203400
F308 | -88.037600 | 110.348100
P402 | -106.666100 | 12.163500
F309 | 16.286500 | 104.324100
P403 | -102.117800 | 4.548300
F310 | -73.323700 | 89.610200
P404 | -98.823000 | 3.294800
P405 | -123.257300 | 24.434300
P406 | -144.692600 | 21.435300
F311 | -85.645000 | 12.321300
P407 | -150.211600 | 5.519000
F312 | -88.126100 | 2.481100
P408 | -144.278800 | 5.932800
F313 | -35.768400 | 52.357700
F314 | -2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
P409 | -150.261900 | 5.983100
F315 | -113.654800 | 2656984258037080400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.000000
P410 | 46.038800 | 196.300700
P411 | -124.319100 | 170.357900
F316 | -118.662900 | 5.008100
